Enrollment_ID,Student_ID,Course_ID,Semester_ID,Grade
E16836,S0949,C067,SEM002,B
E16837,S0581,C006,SEM007,C+
E16838,S0899,C105,SEM008,B
E16839,S0921,C123,SEM006,C
E16840,S0449,C099,SEM003,B+
E16841,S0665,C008,SEM006,B
E16842,S0899,C061,SEM008,B-
E16843,S0817,C059,SEM006,B
E16844,S0447,C013,SEM004,A
E16845,S0994,C004,SEM005,B
E16846,S0964,C080,SEM008,A-
E16847,S0092,C062,SEM008,C
E16848,S0488,C041,SEM004,F
E16849,S0441,C004,SEM008,C
E16850,S0907,C091,SEM005,C
E16851,S0660,C109,SEM001,C
E16852,S0501,C035,SEM007,B+
E16853,S0528,C045,SEM004,B
E16854,S0253,C087,SEM007,C+
E16855,S0389,C133,SEM002,B
E16856,S0919,C055,SEM002,B-
E16857,S0867,C028,SEM002,B
E16858,S0450,C045,SEM004,B
E16859,S0232,C032,SEM004,A
E16860,S0785,C003,SEM001,C+
E16861,S0824,C014,SEM007,D
E16862,S0915,C051,SEM005,B
E16863,S0802,C078,SEM003,B+
E16864,S0598,C056,SEM005,C+
E16865,S0341,C067,SEM008,B+
E16866,S0735,C106,SEM002,B
E16867,S0173,C135,SEM005,A-
E16868,S0097,C051,SEM001,A-
E16869,S0508,C042,SEM002,A
E16870,S0375,C024,SEM007,B+
E16871,S0833,C103,SEM007,C+
E16872,S0375,C049,SEM002,D
E16873,S0182,C079,SEM002,F
E16874,S0537,C047,SEM003,B+
E16875,S0840,C094,SEM006,C+
E16876,S0745,C053,SEM008,B
E16877,S0516,C031,SEM002,B+
E16878,S0145,C014,SEM006,B
E16879,S0315,C002,SEM008,B+
E16880,S0103,C007,SEM004,C+
E16881,S0313,C027,SEM002,C-
E16882,S0483,C081,SEM003,A
E16883,S0819,C069,SEM002,B+
E16884,S0013,C045,SEM008,A-
E16885,S0703,C009,SEM007,B+
E16886,S0559,C036,SEM005,A
E16887,S0192,C027,SEM001,A
E16888,S0750,C027,SEM002,C+
E16889,S0763,C052,SEM005,B+
E16890,S0283,C104,SEM007,A-
E16891,S0943,C049,SEM006,B
E16892,S0665,C058,SEM001,B
E16893,S0788,C011,SEM003,C-
E16894,S0334,C025,SEM001,A
E16895,S0157,C043,SEM003,B
E16896,S0452,C126,SEM002,B-
E16897,S0644,C078,SEM008,C+
E16898,S0594,C043,SEM002,B
E16899,S0236,C043,SEM001,B
E16900,S0479,C072,SEM007,C-
E16901,S0345,C085,SEM005,F
E16902,S0358,C010,SEM007,A
E16903,S0213,C024,SEM002,A
E16904,S0864,C127,SEM008,A
E16905,S0692,C045,SEM003,B-
E16906,S0635,C001,SEM004,B
E16907,S0229,C035,SEM007,B
E16908,S0376,C051,SEM008,A
E16909,S0474,C117,SEM003,A
E16910,S0477,C051,SEM008,B
E16911,S0917,C097,SEM003,B-
E16912,S0075,C076,SEM006,C
E16913,S0944,C032,SEM002,C+
E16914,S0876,C034,SEM007,C-
E16915,S0981,C034,SEM004,B-
E16916,S0822,C006,SEM006,B+
E16917,S0884,C044,SEM007,B+
E16918,S0751,C097,SEM005,C-
E16919,S0659,C085,SEM007,B+
E16920,S0419,C077,SEM006,A
E16921,S0125,C026,SEM002,C+
E16922,S0664,C058,SEM002,B+
E16923,S0167,C034,SEM005,C+
E16924,S0086,C063,SEM007,C
E16925,S0827,C091,SEM006,D
E16926,S0449,C057,SEM003,B
E16927,S0652,C003,SEM005,A-
E16928,S0363,C034,SEM008,A
E16929,S0691,C078,SEM004,B+
E16930,S0114,C051,SEM006,B
E16931,S0990,C044,SEM004,B-
E16932,S0498,C068,SEM007,C-
E16933,S0881,C070,SEM002,A
E16934,S0537,C005,SEM004,B-
E16935,S0020,C053,SEM003,B+
E16936,S0699,C066,SEM008,C+
E16937,S0159,C130,SEM007,C+
E16938,S0893,C062,SEM008,C-
E16939,S0918,C013,SEM001,B+
E16940,S0727,C102,SEM004,B
E16941,S0242,C006,SEM006,C
E16942,S0829,C029,SEM008,B
E16943,S0851,C028,SEM003,C
E16944,S0276,C011,SEM008,A-
E16945,S0862,C108,SEM007,B-
E16946,S0079,C068,SEM002,B-
E16947,S0767,C064,SEM006,B+
E16948,S0165,C111,SEM002,D
E16949,S0954,C078,SEM006,B+
E16950,S0987,C070,SEM003,B+
E16951,S0013,C052,SEM006,A-
E16952,S0569,C089,SEM001,B-
E16953,S0737,C062,SEM003,B
E16954,S0629,C105,SEM008,B+
E16955,S0894,C015,SEM001,C+
E16956,S0935,C014,SEM004,A
E16957,S0511,C047,SEM005,C+
E16958,S0084,C066,SEM008,B-
E16959,S0313,C010,SEM001,A
E16960,S0787,C036,SEM004,B
E16961,S0270,C061,SEM003,B+
E16962,S0762,C115,SEM002,B
E16963,S0291,C063,SEM007,A-
E16964,S0632,C048,SEM001,A
E16965,S0691,C085,SEM002,B
E16966,S0827,C051,SEM005,D
E16967,S0435,C054,SEM005,B-
E16968,S0923,C038,SEM001,B-
E16969,S0548,C084,SEM001,C+
E16970,S0192,C033,SEM005,C
E16971,S0927,C018,SEM005,B
E16972,S0144,C025,SEM006,A-
E16973,S0541,C100,SEM006,A-
E16974,S0411,C017,SEM006,A
E16975,S0559,C023,SEM002,B-
E16976,S0549,C114,SEM002,C-
E16977,S0791,C005,SEM006,A
E16978,S0931,C111,SEM003,F
E16979,S0137,C085,SEM008,C+
E16980,S0991,C088,SEM006,A-
E16981,S0761,C011,SEM006,B-
E16982,S0707,C111,SEM004,C+
E16983,S0650,C057,SEM002,B-
E16984,S0506,C014,SEM007,B-
E16985,S0499,C010,SEM008,A
E16986,S0118,C036,SEM002,C
E16987,S0709,C009,SEM008,A-
E16988,S0654,C114,SEM001,B+
E16989,S0194,C033,SEM003,B+
E16990,S0983,C001,SEM007,F
E16991,S0658,C002,SEM006,B
E16992,S0480,C006,SEM003,B-
E16993,S0797,C016,SEM004,C+
E16994,S0806,C035,SEM007,C
E16995,S0907,C049,SEM007,B-
E16996,S0869,C025,SEM002,B+
E16997,S0334,C022,SEM004,A-
E16998,S0932,C094,SEM007,C
E16999,S0053,C028,SEM002,B
E17000,S0832,C094,SEM004,B+
E17001,S0490,C134,SEM006,B-
E17002,S0789,C123,SEM003,C
E17003,S0164,C026,SEM006,B
E17004,S0268,C051,SEM008,B-
E17005,S0912,C015,SEM008,A
E17006,S0092,C023,SEM008,B+
E17007,S0777,C113,SEM007,B+
E17008,S0573,C052,SEM001,A-
E17009,S0032,C043,SEM006,B
E17010,S0716,C097,SEM007,C-
E17011,S0823,C030,SEM006,C-
E17012,S0931,C069,SEM003,B+
E17013,S0140,C051,SEM008,B-
E17014,S0368,C086,SEM007,B+
E17015,S0051,C017,SEM001,C-
E17016,S0698,C031,SEM004,B
E17017,S0406,C007,SEM002,C+
E17018,S0519,C061,SEM001,B-
E17019,S0960,C118,SEM006,D
E17020,S0502,C085,SEM002,C+
E17021,S0721,C010,SEM003,F
E17022,S0985,C030,SEM004,C
E17023,S0594,C016,SEM006,B+
E17024,S0749,C025,SEM001,C
E17025,S0759,C059,SEM006,F
E17026,S0975,C023,SEM001,B-
E17027,S0466,C127,SEM007,B
E17028,S0979,C068,SEM002,B+
E17029,S0908,C045,SEM003,B
E17030,S0955,C073,SEM005,C
E17031,S0147,C118,SEM004,B
E17032,S0224,C135,SEM006,B-
E17033,S0903,C014,SEM002,C+
E17034,S0472,C109,SEM002,B
E17035,S0688,C049,SEM008,B
E17036,S0670,C006,SEM007,A-
E17037,S0583,C029,SEM007,B
E17038,S0321,C073,SEM004,C+
E17039,S0832,C001,SEM006,A-
E17040,S0336,C122,SEM001,B
E17041,S0993,C147,SEM003,B
E17042,S0552,C004,SEM004,B+
E17043,S0471,C004,SEM008,C
E17044,S0831,C135,SEM004,C
E17045,S0780,C085,SEM003,A
E17046,S0151,C067,SEM007,A
E17047,S0307,C119,SEM004,A-
E17048,S0241,C076,SEM001,B+
E17049,S0837,C032,SEM008,B+
E17050,S0315,C008,SEM004,C
E17051,S0016,C007,SEM004,B+
E17052,S0167,C004,SEM003,A
E17053,S0216,C084,SEM001,B+
E17054,S0611,C149,SEM001,B
E17055,S0914,C025,SEM001,B+
E17056,S0162,C009,SEM004,D
E17057,S0796,C024,SEM007,C-
E17058,S0025,C002,SEM001,C
E17059,S0754,C108,SEM003,B-
E17060,S0233,C072,SEM004,A-
E17061,S0979,C001,SEM004,B+
E17062,S0014,C085,SEM002,B+
E17063,S0291,C109,SEM002,A
E17064,S0740,C047,SEM002,D
E17065,S0360,C011,SEM008,B+
E17066,S0019,C080,SEM002,A-
E17067,S0909,C062,SEM005,C+
E17068,S0255,C092,SEM003,C+
E17069,S0669,C004,SEM003,C
E17070,S0543,C043,SEM002,B-
E17071,S0787,C012,SEM002,B
E17072,S0702,C054,SEM001,B
E17073,S0021,C118,SEM002,C+
E17074,S0690,C044,SEM004,C-
E17075,S0343,C028,SEM008,B
E17076,S0006,C008,SEM001,C
E17077,S0032,C091,SEM002,B
E17078,S0440,C040,SEM001,C
E17079,S0343,C049,SEM008,A-
E17080,S0928,C062,SEM001,B
E17081,S0380,C058,SEM008,C+
E17082,S0887,C062,SEM005,A
E17083,S0681,C020,SEM008,C
E17084,S0291,C097,SEM001,B
E17085,S0178,C023,SEM008,B+
E17086,S0596,C006,SEM005,B
E17087,S0036,C126,SEM002,A-
E17088,S0575,C022,SEM001,C+
E17089,S0119,C112,SEM007,F
E17090,S0045,C072,SEM006,B-
E17091,S0706,C020,SEM002,B-
E17092,S0286,C001,SEM008,A-
E17093,S0354,C146,SEM008,C
E17094,S0576,C010,SEM008,B+
E17095,S0332,C045,SEM001,B
E17096,S0281,C110,SEM001,C-
E17097,S0625,C108,SEM003,A-
E17098,S0345,C003,SEM003,C-
E17099,S0526,C013,SEM003,C+
E17100,S0288,C019,SEM006,C-
E17101,S0630,C091,SEM007,B
E17102,S0802,C105,SEM008,F
E17103,S0793,C034,SEM007,C-
E17104,S0127,C014,SEM007,B
E17105,S0602,C026,SEM006,C+
E17106,S0470,C101,SEM003,C+
E17107,S0946,C067,SEM003,B
E17108,S0409,C036,SEM001,C
E17109,S0905,C033,SEM002,F
E17110,S0044,C033,SEM007,B+
E17111,S0121,C005,SEM008,B-
E17112,S0895,C110,SEM008,B
E17113,S0868,C022,SEM003,B+
E17114,S0128,C007,SEM004,A
E17115,S0472,C015,SEM006,A-
E17116,S0152,C045,SEM007,C+
E17117,S0098,C010,SEM007,B
E17118,S0728,C032,SEM002,B
E17119,S0481,C005,SEM003,C-
E17120,S0911,C038,SEM006,B+
E17121,S0625,C007,SEM004,A
E17122,S0805,C055,SEM006,B+
E17123,S0845,C052,SEM001,A-
E17124,S0951,C096,SEM001,C
E17125,S0607,C062,SEM008,B-
E17126,S0597,C038,SEM007,B+
E17127,S0752,C064,SEM003,A
E17128,S0554,C051,SEM007,C-
E17129,S0729,C055,SEM003,B
E17130,S0972,C064,SEM006,A-
E17131,S0380,C031,SEM007,B
E17132,S0330,C079,SEM003,B-
E17133,S0088,C108,SEM007,B
E17134,S0840,C013,SEM006,B-
E17135,S0044,C079,SEM001,B-
E17136,S0004,C014,SEM007,C-
E17137,S0657,C112,SEM001,B+
E17138,S0745,C053,SEM007,F
E17139,S0646,C068,SEM006,B+
E17140,S0102,C069,SEM005,C-
E17141,S0626,C142,SEM003,B+
E17142,S0913,C066,SEM003,B-
E17143,S0325,C078,SEM006,B+
E17144,S0618,C047,SEM005,B
E17145,S0925,C015,SEM006,C
E17146,S0091,C010,SEM005,B-
E17147,S0395,C084,SEM008,B+
E17148,S0023,C089,SEM008,B
E17149,S0371,C021,SEM004,C+
E17150,S0128,C034,SEM001,B-
E17151,S0815,C037,SEM008,C
E17152,S0302,C106,SEM005,B
E17153,S0475,C087,SEM003,C
E17154,S0205,C111,SEM003,B
E17155,S0018,C035,SEM002,B-
E17156,S0916,C092,SEM007,A-
E17157,S0170,C007,SEM002,A
E17158,S0442,C002,SEM006,B
E17159,S0405,C075,SEM004,C+
E17160,S0327,C008,SEM003,B-
E17161,S0949,C018,SEM001,A-
E17162,S0679,C010,SEM007,B
E17163,S0786,C099,SEM002,A-
E17164,S0362,C036,SEM001,B-
E17165,S0059,C055,SEM005,A
E17166,S0857,C002,SEM008,B-
E17167,S0791,C032,SEM003,B
E17168,S0608,C046,SEM007,B
E17169,S0922,C032,SEM002,F
E17170,S0271,C018,SEM008,B
E17171,S0949,C003,SEM001,A-
E17172,S0036,C028,SEM006,F
E17173,S0619,C029,SEM007,C
E17174,S0441,C073,SEM005,B-
E17175,S0150,C051,SEM006,B+
E17176,S0192,C100,SEM002,C
E17177,S0137,C050,SEM006,B+
E17178,S0470,C089,SEM008,A
E17179,S0895,C011,SEM003,A
E17180,S0373,C113,SEM008,A
E17181,S0788,C005,SEM003,B-
E17182,S0301,C033,SEM005,A-
E17183,S0585,C025,SEM006,B
E17184,S0909,C080,SEM005,B+
E17185,S0094,C041,SEM003,A
E17186,S0278,C051,SEM007,B
E17187,S0451,C025,SEM003,B+
E17188,S0239,C031,SEM001,B
E17189,S0716,C134,SEM008,C
E17190,S0378,C019,SEM001,B+
E17191,S0827,C019,SEM001,B+
E17192,S0958,C005,SEM002,B-
E17193,S0941,C072,SEM008,B-
E17194,S0204,C085,SEM003,C+
E17195,S0111,C089,SEM005,B+
E17196,S0956,C019,SEM004,F
E17197,S0743,C003,SEM008,B+
E17198,S0088,C068,SEM001,C
E17199,S0371,C106,SEM001,F
E17200,S0295,C091,SEM003,C-
E17201,S0456,C035,SEM002,A-
E17202,S0696,C016,SEM006,C
E17203,S0331,C080,SEM006,F
E17204,S0952,C030,SEM001,B
E17205,S0211,C010,SEM004,C-
E17206,S0061,C019,SEM006,C
E17207,S0550,C118,SEM001,B+
E17208,S0532,C047,SEM004,C
E17209,S0972,C028,SEM006,B
E17210,S0664,C016,SEM008,B
E17211,S0820,C043,SEM004,C-
E17212,S0440,C031,SEM002,C+
E17213,S0799,C072,SEM004,B-
E17214,S0702,C018,SEM004,C+
E17215,S0739,C111,SEM003,A-
E17216,S0237,C072,SEM003,B
E17217,S0551,C028,SEM002,B
E17218,S0414,C005,SEM003,C+
E17219,S0743,C005,SEM008,B-
E17220,S0951,C080,SEM004,A
E17221,S0842,C007,SEM001,F
E17222,S0666,C045,SEM001,C+
E17223,S0672,C039,SEM004,B+
E17224,S0492,C113,SEM007,A-
E17225,S0945,C044,SEM006,A
E17226,S0327,C025,SEM008,B
E17227,S0308,C140,SEM006,A-
E17228,S0111,C034,SEM004,B-
E17229,S0179,C017,SEM006,B+
E17230,S0795,C019,SEM002,A-
E17231,S0447,C023,SEM004,B+
E17232,S0314,C001,SEM007,C-
E17233,S0073,C021,SEM001,B
E17234,S0712,C095,SEM008,B
E17235,S0734,C052,SEM004,D
E17236,S0785,C083,SEM007,B+
E17237,S0632,C008,SEM005,C
E17238,S0600,C109,SEM006,B+
E17239,S0452,C038,SEM007,B
E17240,S0505,C044,SEM004,D
E17241,S0007,C036,SEM002,D
E17242,S0998,C035,SEM006,B-
E17243,S0698,C013,SEM002,B+
E17244,S0037,C017,SEM003,A-
E17245,S0169,C096,SEM006,A-
E17246,S0196,C023,SEM008,C+
E17247,S0712,C017,SEM006,D
E17248,S0111,C111,SEM003,B
E17249,S0611,C064,SEM006,B-
E17250,S0236,C042,SEM007,D
E17251,S0357,C103,SEM001,F
E17252,S0707,C098,SEM008,A-
E17253,S0505,C028,SEM004,A-
E17254,S0954,C064,SEM002,C-
E17255,S0417,C099,SEM002,A
E17256,S0942,C047,SEM003,B
E17257,S0072,C049,SEM008,A-
E17258,S0670,C037,SEM008,B+
E17259,S0498,C015,SEM003,D
E17260,S0533,C023,SEM004,A-
E17261,S0508,C045,SEM004,A
E17262,S0303,C002,SEM004,C+
E17263,S0652,C026,SEM001,C+
E17264,S0244,C098,SEM007,B+
E17265,S0353,C003,SEM003,B+
E17266,S0301,C012,SEM001,A-
E17267,S0526,C007,SEM002,C
E17268,S0675,C048,SEM008,B-
E17269,S0961,C095,SEM002,B+
E17270,S0677,C011,SEM006,B
E17271,S0879,C046,SEM004,C+
E17272,S0611,C028,SEM003,C+
E17273,S0552,C086,SEM005,C+
E17274,S0104,C082,SEM005,C
E17275,S0137,C051,SEM003,B+
E17276,S0008,C068,SEM001,B-
E17277,S0138,C074,SEM007,B+
E17278,S0522,C001,SEM001,B
E17279,S0055,C027,SEM008,B
E17280,S0173,C002,SEM008,C+
E17281,S0241,C049,SEM005,B-
E17282,S0555,C089,SEM006,B
E17283,S0094,C006,SEM006,A-
E17284,S0266,C038,SEM002,A-
E17285,S0849,C013,SEM007,C+
E17286,S0858,C089,SEM006,A
E17287,S0794,C096,SEM003,C
E17288,S0639,C035,SEM006,C+
E17289,S0341,C047,SEM008,B-
E17290,S0100,C101,SEM001,C+
E17291,S0685,C120,SEM005,C+
E17292,S0315,C083,SEM002,C-
E17293,S0398,C042,SEM005,A
E17294,S0397,C072,SEM007,C-
E17295,S0472,C102,SEM005,C-
E17296,S0766,C112,SEM006,B
E17297,S0676,C045,SEM002,A
E17298,S0023,C079,SEM008,B+
E17299,S0985,C001,SEM006,C+
E17300,S0001,C022,SEM001,B-
E17301,S0379,C108,SEM002,A-
E17302,S0963,C064,SEM006,B
E17303,S0886,C045,SEM001,A-
E17304,S0193,C031,SEM008,A-
E17305,S0897,C065,SEM004,C
E17306,S0280,C012,SEM006,A-
E17307,S0649,C086,SEM003,B
E17308,S0510,C139,SEM008,B-
E17309,S0118,C041,SEM007,F
E17310,S0596,C018,SEM006,B-
E17311,S0372,C058,SEM001,A
E17312,S0773,C023,SEM004,B-
E17313,S0191,C014,SEM006,B-
E17314,S0991,C061,SEM008,C-
E17315,S0869,C063,SEM003,A
E17316,S0765,C080,SEM002,B-
E17317,S0654,C018,SEM008,B
E17318,S0031,C072,SEM001,B+
E17319,S0463,C044,SEM002,B+
E17320,S0314,C017,SEM005,B
E17321,S0332,C001,SEM004,A
E17322,S0138,C012,SEM006,D
E17323,S0394,C128,SEM005,C-
E17324,S0646,C058,SEM001,C-
E17325,S0708,C052,SEM001,A-
E17326,S0775,C034,SEM007,B+
E17327,S0513,C030,SEM004,B+
E17328,S0412,C025,SEM003,B
E17329,S0774,C040,SEM008,B
E17330,S0520,C055,SEM001,C-
E17331,S0506,C019,SEM001,B+
E17332,S0378,C004,SEM005,C+
E17333,S0229,C139,SEM005,C+
E17334,S0200,C054,SEM001,F
E17335,S0678,C012,SEM005,B+
E17336,S0904,C085,SEM001,A-
E17337,S0639,C094,SEM005,C+
E17338,S0890,C112,SEM003,A-
E17339,S0383,C014,SEM008,B-
E17340,S0745,C116,SEM001,C+
E17341,S0215,C071,SEM001,A-
E17342,S0333,C013,SEM005,B
E17343,S0498,C027,SEM007,C
E17344,S0572,C054,SEM001,B
E17345,S0571,C044,SEM005,B
E17346,S0075,C015,SEM006,A-
E17347,S0224,C008,SEM003,B
E17348,S0525,C057,SEM007,B+
E17349,S0241,C036,SEM007,D
E17350,S0009,C050,SEM004,C+
E17351,S0517,C055,SEM005,B
E17352,S0244,C055,SEM005,B
E17353,S0106,C014,SEM005,A
E17354,S0997,C067,SEM002,D
E17355,S0037,C021,SEM007,A-
E17356,S0867,C037,SEM006,B-
E17357,S0345,C052,SEM007,B
E17358,S0004,C100,SEM006,A
E17359,S0165,C061,SEM005,C-
E17360,S0861,C140,SEM007,A
E17361,S0375,C052,SEM006,B
E17362,S0068,C005,SEM006,A-
E17363,S0789,C006,SEM004,B
E17364,S0144,C048,SEM005,B
E17365,S0547,C071,SEM005,F
E17366,S0285,C081,SEM004,D
E17367,S0589,C055,SEM004,B
E17368,S0948,C007,SEM001,B
E17369,S0456,C046,SEM001,B
E17370,S0244,C042,SEM003,A-
E17371,S0971,C079,SEM002,B-
E17372,S0924,C027,SEM006,C-
E17373,S0223,C046,SEM004,B
E17374,S0439,C016,SEM003,A
E17375,S0345,C147,SEM004,B-
E17376,S0811,C046,SEM002,B
E17377,S0450,C018,SEM001,B
E17378,S0292,C142,SEM008,D
E17379,S0842,C006,SEM003,B-
E17380,S0693,C090,SEM008,B
E17381,S0298,C084,SEM002,A
E17382,S0995,C075,SEM007,C+
E17383,S0858,C027,SEM004,A
E17384,S0845,C038,SEM003,A-
E17385,S0076,C009,SEM003,B-
E17386,S0359,C031,SEM007,C+
E17387,S0612,C007,SEM001,C
E17388,S0990,C002,SEM003,B
E17389,S0803,C038,SEM003,B
E17390,S0761,C071,SEM004,A
E17391,S0551,C049,SEM008,A-
E17392,S0567,C050,SEM007,A-
E17393,S0940,C113,SEM007,A
E17394,S0568,C073,SEM002,B-
E17395,S0719,C007,SEM004,C+
E17396,S0386,C038,SEM001,B-
E17397,S0984,C084,SEM002,C+
E17398,S0714,C045,SEM004,A-
E17399,S0273,C091,SEM001,B
E17400,S0994,C024,SEM006,A-
E17401,S0659,C093,SEM004,A-
E17402,S0043,C078,SEM008,B+
E17403,S0602,C044,SEM006,A
E17404,S0270,C135,SEM005,B+
E17405,S0951,C070,SEM001,B
E17406,S0457,C006,SEM001,B-
E17407,S0301,C049,SEM002,C-
E17408,S0671,C073,SEM006,B
E17409,S0925,C108,SEM007,B-
E17410,S0289,C033,SEM003,B-
E17411,S0792,C066,SEM008,B
E17412,S0515,C001,SEM003,D
E17413,S0345,C048,SEM003,A-
E17414,S0796,C087,SEM005,B
E17415,S0745,C051,SEM002,B
E17416,S0888,C050,SEM002,D
E17417,S0112,C034,SEM002,A-
E17418,S0180,C013,SEM005,B-
E17419,S0445,C061,SEM004,B
E17420,S0676,C009,SEM002,B+
E17421,S0491,C003,SEM003,B+
E17422,S0169,C061,SEM006,C
E17423,S0791,C081,SEM002,B+
E17424,S0340,C110,SEM007,C
E17425,S0858,C059,SEM008,F
E17426,S0079,C032,SEM002,B+
E17427,S0957,C004,SEM004,A
E17428,S0054,C017,SEM005,B+
E17429,S0515,C006,SEM007,B-
E17430,S0722,C016,SEM005,D
E17431,S0170,C013,SEM007,C
E17432,S0433,C114,SEM006,C+
E17433,S0950,C060,SEM006,B-
E17434,S0953,C018,SEM007,B
E17435,S0376,C093,SEM004,B-
E17436,S0924,C028,SEM007,B-
E17437,S0477,C066,SEM001,B-
E17438,S0219,C025,SEM003,B+
E17439,S0830,C113,SEM001,A
E17440,S0310,C030,SEM007,B
E17441,S0246,C039,SEM005,B+
E17442,S0107,C029,SEM007,C+
E17443,S0402,C019,SEM001,C+
E17444,S0182,C075,SEM005,C
E17445,S0949,C001,SEM006,A-
E17446,S0657,C028,SEM004,C
E17447,S0508,C013,SEM001,B-
E17448,S0001,C026,SEM005,B+
E17449,S0739,C101,SEM007,C-
E17450,S0006,C064,SEM006,A
E17451,S0432,C049,SEM008,C+
E17452,S0015,C060,SEM003,C+
E17453,S0567,C025,SEM004,A
E17454,S0264,C022,SEM007,A-
E17455,S0964,C040,SEM008,C
E17456,S0372,C010,SEM008,C-
E17457,S0350,C002,SEM003,B
E17458,S0327,C099,SEM007,A
E17459,S0727,C023,SEM004,B+
E17460,S0619,C081,SEM006,B
E17461,S0466,C078,SEM002,B+
E17462,S0401,C049,SEM006,C
E17463,S0535,C014,SEM002,B+
E17464,S0337,C092,SEM002,B+
E17465,S0525,C013,SEM005,B-
E17466,S0245,C006,SEM002,B+
E17467,S0331,C003,SEM005,B
E17468,S0615,C001,SEM007,B
E17469,S0430,C006,SEM005,D
E17470,S0643,C028,SEM007,C
E17471,S0612,C023,SEM008,A
E17472,S0676,C065,SEM001,A-
E17473,S0287,C062,SEM001,B
E17474,S0993,C130,SEM003,A
E17475,S0191,C112,SEM007,B
E17476,S0654,C031,SEM003,F
E17477,S0818,C101,SEM004,B
E17478,S0760,C028,SEM006,C
E17479,S0243,C018,SEM001,B+
E17480,S0512,C125,SEM004,D
E17481,S0153,C067,SEM002,C+
E17482,S0062,C048,SEM005,C+
E17483,S0761,C025,SEM005,A
E17484,S0239,C082,SEM005,B-
E17485,S0003,C018,SEM008,B
E17486,S0669,C079,SEM004,C+
E17487,S0356,C014,SEM004,B-
E17488,S0109,C045,SEM001,B+
E17489,S0892,C066,SEM004,B
E17490,S0868,C030,SEM005,A-
E17491,S0231,C054,SEM007,F
E17492,S0404,C015,SEM002,B-
E17493,S0607,C001,SEM008,B
E17494,S0171,C050,SEM006,F
E17495,S0290,C052,SEM005,C+
E17496,S0605,C127,SEM007,B
E17497,S0734,C068,SEM007,B
E17498,S0903,C038,SEM003,C+
E17499,S0593,C054,SEM003,C-
E17500,S0321,C031,SEM001,A-
E17501,S0944,C001,SEM004,C-
E17502,S0971,C022,SEM005,C
E17503,S0759,C037,SEM006,C+
E17504,S0657,C123,SEM002,A-
E17505,S0565,C047,SEM008,C-
E17506,S0687,C084,SEM008,C+
E17507,S0082,C048,SEM005,A
E17508,S0274,C078,SEM003,B+
E17509,S0788,C023,SEM003,A
E17510,S0432,C003,SEM003,B
E17511,S0058,C110,SEM008,A-
E17512,S0048,C067,SEM004,C
E17513,S0327,C059,SEM005,A
E17514,S0573,C035,SEM008,A
E17515,S0006,C012,SEM006,A-
E17516,S0162,C088,SEM006,B+
E17517,S0137,C097,SEM008,F
E17518,S0887,C044,SEM001,B
E17519,S0568,C081,SEM003,B+
E17520,S0639,C080,SEM002,A
E17521,S0528,C019,SEM001,A-
E17522,S0227,C038,SEM005,C+
E17523,S0259,C023,SEM005,A
E17524,S0089,C018,SEM008,B-
E17525,S0568,C028,SEM006,A
E17526,S0560,C086,SEM007,D
E17527,S0150,C029,SEM001,F
E17528,S0547,C044,SEM006,B+
E17529,S0812,C003,SEM007,B
E17530,S0979,C002,SEM005,B-
E17531,S0364,C037,SEM007,B
E17532,S0431,C057,SEM008,A
E17533,S0906,C030,SEM002,A
E17534,S0810,C014,SEM003,A
E17535,S0571,C055,SEM007,B+
E17536,S0552,C004,SEM001,A-
E17537,S0888,C024,SEM003,A-
E17538,S0626,C137,SEM006,B
E17539,S0768,C027,SEM007,C+
E17540,S0849,C107,SEM005,C+
E17541,S0512,C036,SEM005,A-
E17542,S0792,C077,SEM004,B+
E17543,S0729,C131,SEM007,B
E17544,S0417,C103,SEM006,C
E17545,S0572,C011,SEM006,A
E17546,S0433,C076,SEM006,C-
E17547,S0325,C122,SEM007,A
E17548,S0824,C088,SEM001,B-
E17549,S0443,C073,SEM005,A
E17550,S0169,C056,SEM008,A-
E17551,S0713,C046,SEM003,B-
E17552,S0221,C013,SEM001,C
E17553,S0288,C120,SEM007,C
E17554,S0770,C089,SEM001,D
E17555,S0704,C064,SEM002,B
E17556,S0682,C098,SEM003,B
E17557,S0427,C063,SEM002,C
E17558,S0503,C029,SEM007,B+
E17559,S0975,C017,SEM007,B
E17560,S0121,C058,SEM008,C+
E17561,S0013,C016,SEM008,B-
E17562,S0457,C108,SEM005,B+
E17563,S0606,C010,SEM008,A-
E17564,S0320,C025,SEM005,B+
E17565,S0677,C001,SEM007,C+
E17566,S0063,C033,SEM002,C
E17567,S0267,C094,SEM002,F
E17568,S0494,C073,SEM001,B+
E17569,S0924,C119,SEM007,B
E17570,S0126,C090,SEM008,B
E17571,S0265,C026,SEM004,A-
E17572,S0136,C047,SEM002,B
E17573,S0645,C005,SEM005,C
E17574,S0906,C103,SEM002,A-
E17575,S0598,C010,SEM007,C+
E17576,S0772,C067,SEM003,B
E17577,S0836,C130,SEM001,C-
E17578,S0466,C111,SEM003,A-
E17579,S0234,C031,SEM003,B-
E17580,S0982,C072,SEM003,B
E17581,S0501,C015,SEM008,B-
E17582,S0738,C035,SEM006,B+
E17583,S0022,C036,SEM008,B-
E17584,S0281,C035,SEM006,A-
E17585,S0680,C029,SEM006,B
E17586,S0170,C061,SEM006,C-
E17587,S0555,C008,SEM005,A
E17588,S0701,C059,SEM001,B
